target,discovered,wrong letters,number of hits,lives remaining,game won
testicles,"['t', '_', 's', 't', '_', '_', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'p', 'o']",4,0,False
heartbeat,"['_', '_', '_', 'r', 't', '_', '_', '_', 't']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'o']",3,0,False
supplemented,"['s', 'u', 'p', 'p', 'l', '_', 'm', '_', 'n', 't', '_', '_']","['z', 'y', 'x', 'w', 'v', 'r', 'q', 'o', 'k', 'j']",8,0,False
beaver,"['_', '_', '_', 'v', '_', 'r']","['z', 'y', 'x', 'w', 'u', 't', 's', 'q', 'p', 'o']",2,0,False
pushy,"['p', 'u', 's', '_', 'y']","['z', 'x', 'w', 'v', 't', 'r', 'q', 'o', 'n', 'm']",4,0,False
fanfares,"['_', '_', '_', '_', '_', 'r', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'p', 'o']",2,0,False
saddles,"['s', '_', '_', '_', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",2,0,False
melodious,"['_', '_', '_', 'o', '_', '_', 'o', 'u', 's']","['z', 'y', 'x', 'w', 'v', 't', 'r', 'q', 'p', 'n']",4,0,False
gratuitously,"['_', 'r', '_', 't', 'u', '_', 't', 'o', 'u', 's', 'l', 'y']","['z', 'x', 'w', 'v', 'q', 'p', 'n', 'm', 'k', 'j']",9,0,False
confectionery,"['_', 'o', 'n', '_', '_', '_', 't', '_', 'o', 'n', '_', 'r', 'y']","['z', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'm', 'l']",7,0,False
clanked,"['_', '_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q']",0,0,False
wearier,"['w', '_', '_', 'r', '_', '_', 'r']","['z', 'y', 'x', 'v', 'u', 't', 's', 'q', 'p', 'o']",3,0,False
busses,"['_', 'u', 's', 's', '_', 's']","['z', 'y', 'x', 'w', 'v', 't', 'r', 'q', 'p', 'o']",4,0,False
complained,"['_', '_', '_', '_', '_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q']",0,0,False
dunking,"['_', 'u', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 't', 's', 'r', 'q', 'p']",1,0,False
suffocated,"['s', 'u', '_', '_', 'o', '_', '_', 't', '_', '_']","['z', 'y', 'x', 'w', 'v', 'r', 'q', 'p', 'n', 'm']",4,0,False
obstructiveness,"['o', '_', 's', 't', 'r', 'u', '_', 't', '_', 'v', '_', 'n', '_', 's', 's']","['z', 'y', 'x', 'w', 'q', 'p', 'm', 'l', 'k', 'j']",10,0,False
evangelistic,"['_', 'v', '_', 'n', '_', '_', '_', '_', 's', 't', '_', '_']","['z', 'y', 'x', 'w', 'u', 'r', 'q', 'p', 'o', 'm']",4,0,False
colliding,"['_', '_', '_', '_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q']",0,0,False
sensuousness,"['s', '_', 'n', 's', 'u', 'o', 'u', 's', 'n', '_', 's', 's']","['z', 'y', 'x', 'w', 'v', 't', 'r', 'q', 'p', 'm']",10,0,False
gander,"['_', '_', '_', '_', '_', 'r']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'p']",1,0,False
observances,"['o', '_', 's', '_', 'r', 'v', '_', 'n', '_', '_', 's']","['z', 'y', 'x', 'w', 'u', 't', 'q', 'p', 'm', 'l']",6,0,False
narcissism,"['_', '_', 'r', '_', '_', 's', 's', '_', 's', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'p', 'o']",4,0,False
mudslingers,"['m', 'u', '_', 's', 'l', '_', 'n', '_', '_', 'r', 's']","['z', 'y', 'x', 'w', 'v', 't', 'q', 'p', 'o', 'k']",7,0,False
sparrow,"['s', 'p', '_', 'r', 'r', 'o', 'w']","['z', 'y', 'x', 'v', 'u', 't', 'q', 'n', 'm', 'l']",6,0,False
themselves,"['t', '_', '_', '_', 's', '_', '_', 'v', '_', 's']","['z', 'y', 'x', 'w', 'u', 'r', 'q', 'p', 'o', 'n']",4,0,False
makes,"['_', '_', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",1,0,False
pillorying,"['p', '_', 'l', 'l', 'o', 'r', 'y', '_', 'n', '_']","['z', 'x', 'w', 'v', 'u', 't', 's', 'q', 'm', 'k']",7,0,False
pugilistic,"['p', 'u', '_', '_', '_', '_', 's', 't', '_', '_']","['z', 'y', 'x', 'w', 'v', 'r', 'q', 'o', 'n', 'm']",4,0,False
youngsters,"['y', 'o', 'u', 'n', '_', 's', 't', '_', 'r', 's']","['z', 'x', 'w', 'v', 'q', 'p', 'm', 'l', 'k', 'j']",8,0,False
encouraged,"['_', 'n', '_', 'o', 'u', 'r', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 't', 's', 'q', 'p', 'm']",4,0,False
hibernates,"['_', '_', '_', '_', 'r', 'n', '_', 't', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'q', 'p', 'o', 'm']",4,0,False
stinks,"['s', 't', '_', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'p', 'o']",3,0,False
gerontologists,"['_', '_', 'r', 'o', 'n', 't', 'o', 'l', 'o', '_', '_', 's', 't', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'q', 'p', 'm', 'k']",10,0,False
offing,"['_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q']",0,0,False
aftermath,"['_', '_', 't', '_', 'r', '_', '_', 't', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'o']",3,0,False
sashes,"['s', '_', 's', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",3,0,False
kneaded,"['_', '_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q']",0,0,False
minority,"['m', '_', 'n', 'o', 'r', '_', 't', 'y']","['z', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'l', 'k']",6,0,False
hut,"['_', 'u', 't']","['z', 'y', 'x', 'w', 'v', 's', 'r', 'q', 'p', 'o']",2,0,False
organisers,"['o', 'r', '_', '_', 'n', '_', 's', '_', 'r', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'p', 'm']",6,0,False
accusative,"['_', '_', '_', 'u', 's', '_', 't', '_', 'v', '_']","['z', 'y', 'x', 'w', 'r', 'q', 'p', 'o', 'n', 'm']",4,0,False
arrowheads,"['_', 'r', 'r', 'o', 'w', '_', '_', '_', '_', 's']","['z', 'y', 'x', 'v', 'u', 't', 'q', 'p', 'n', 'm']",5,0,False
dreary,"['_', 'r', '_', '_', 'r', 'y']","['z', 'x', 'w', 'v', 'u', 't', 's', 'q', 'p', 'o']",3,0,False
unsatisfactory,"['u', 'n', 's', '_', 't', '_', 's', '_', '_', '_', 't', 'o', 'r', 'y']","['z', 'x', 'w', 'v', 'q', 'p', 'm', 'l', 'k', 'j']",9,0,False
mausoleums,"['_', '_', 'u', 's', 'o', '_', '_', 'u', '_', 's']","['z', 'y', 'x', 'w', 'v', 't', 'r', 'q', 'p', 'n']",5,0,False
revolver,"['r', '_', 'v', 'o', '_', 'v', '_', 'r']","['z', 'y', 'x', 'w', 'u', 't', 's', 'q', 'p', 'n']",5,0,False
sinful,"['s', '_', '_', '_', 'u', '_']","['z', 'y', 'x', 'w', 'v', 't', 'r', 'q', 'p', 'o']",2,0,False
pothooks,"['p', 'o', 't', '_', 'o', 'o', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'n', 'm']",6,0,False
miscounted,"['m', '_', 's', '_', 'o', 'u', 'n', 't', '_', '_']","['z', 'y', 'x', 'w', 'v', 'r', 'q', 'p', 'l', 'k']",6,0,False
caterpillar,"['_', '_', 't', '_', 'r', 'p', '_', '_', '_', '_', 'r']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'o', 'n']",4,0,False
enmeshes,"['_', '_', '_', '_', 's', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",2,0,False
ashtray,"['_', 's', '_', 't', 'r', '_', 'y']","['z', 'x', 'w', 'v', 'u', 'q', 'p', 'o', 'n', 'm']",4,0,False
osier,"['o', 's', '_', '_', 'r']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'p', 'n']",3,0,False
draw,"['_', 'r', '_', 'w']","['z', 'y', 'x', 'v', 'u', 't', 's', 'q', 'p', 'o']",2,0,False
assembling,"['_', 's', 's', '_', '_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",2,0,False
encompass,"['_', 'n', '_', 'o', 'm', 'p', '_', 's', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'l']",6,0,False
adored,"['_', '_', '_', 'r', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'p']",1,0,False
spellbinder,"['s', 'p', '_', '_', '_', '_', '_', 'n', '_', '_', 'r']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'o', 'm']",4,0,False
barging,"['_', '_', 'r', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'p']",1,0,False
esplanades,"['_', 's', 'p', '_', '_', '_', '_', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'o']",3,0,False
tariff,"['t', '_', 'r', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'o']",2,0,False
thorium,"['t', '_', 'o', 'r', '_', 'u', 'm']","['z', 'y', 'x', 'w', 'v', 's', 'q', 'p', 'n', 'l']",5,0,False
acing,"['_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q']",0,0,False
detonate,"['_', '_', 't', '_', '_', '_', 't', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'p']",2,0,False
squirrelled,"['s', 'q', 'u', '_', 'r', 'r', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 't', 'p', 'o', 'n', 'm']",5,0,False
shepherded,"['s', '_', '_', 'p', '_', '_', 'r', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'o', 'n']",3,0,False
digestive,"['_', '_', '_', '_', 's', 't', '_', 'v', '_']","['z', 'y', 'x', 'w', 'u', 'r', 'q', 'p', 'o', 'n']",3,0,False
coalition,"['_', '_', '_', '_', '_', 't', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'p']",1,0,False
endorse,"['_', 'n', '_', 'o', 'r', 's', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'p', 'm']",4,0,False
housefly,"['_', 'o', 'u', 's', '_', '_', '_', 'y']","['z', 'x', 'w', 'v', 't', 'r', 'q', 'p', 'n', 'm']",4,0,False
kneader,"['_', '_', '_', '_', '_', '_', 'r']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'p']",1,0,False
rainfalls,"['r', '_', '_', '_', '_', '_', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'p', 'o']",2,0,False
imposture,"['_', 'm', 'p', 'o', 's', 't', 'u', 'r', '_']","['z', 'y', 'x', 'w', 'v', 'q', 'n', 'l', 'k', 'j']",7,0,False
starriest,"['s', 't', '_', 'r', 'r', '_', '_', 's', 't']","['z', 'y', 'x', 'w', 'v', 'u', 'q', 'p', 'o', 'n']",6,0,False
monopolised,"['m', 'o', 'n', 'o', 'p', 'o', 'l', '_', 's', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'k']",8,0,False
tournaments,"['t', 'o', 'u', 'r', 'n', '_', 'm', '_', 'n', 't', 's']","['z', 'y', 'x', 'w', 'v', 'q', 'p', 'l', 'k', 'j']",9,0,False
jiggering,"['_', '_', '_', '_', '_', 'r', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'p']",1,0,False
palmettoes,"['p', '_', 'l', 'm', '_', 't', 't', 'o', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'n', 'k']",7,0,False
persecution,"['p', '_', 'r', 's', '_', '_', 'u', 't', '_', 'o', 'n']","['z', 'y', 'x', 'w', 'v', 'q', 'm', 'l', 'k', 'j']",7,0,False
occupant,"['o', '_', '_', 'u', 'p', '_', 'n', 't']","['z', 'y', 'x', 'w', 'v', 's', 'r', 'q', 'm', 'l']",5,0,False
typified,"['t', 'y', 'p', '_', '_', '_', '_', '_']","['z', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'o', 'n']",3,0,False
distressingly,"['_', '_', 's', 't', 'r', '_', 's', 's', '_', 'n', '_', 'l', 'y']","['z', 'x', 'w', 'v', 'u', 'q', 'p', 'o', 'm', 'k']",8,0,False
renting,"['r', '_', '_', 't', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'o']",2,0,False
liniment,"['_', '_', '_', '_', '_', '_', '_', 't']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'p']",1,0,False
sartorially,"['s', '_', 'r', 't', 'o', 'r', '_', '_', 'l', 'l', 'y']","['z', 'x', 'w', 'v', 'u', 'q', 'p', 'n', 'm', 'k']",8,0,False
deadpan,"['_', '_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q']",0,0,False
enact,"['_', '_', '_', '_', 't']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'p']",1,0,False
laborious,"['_', '_', '_', 'o', 'r', '_', 'o', 'u', 's']","['z', 'y', 'x', 'w', 'v', 't', 'q', 'p', 'n', 'm']",5,0,False
gremlins,"['_', 'r', '_', '_', '_', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'p', 'o']",2,0,False
bookmarked,"['_', '_', '_', '_', '_', '_', 'r', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'p']",1,0,False
sea,"['s', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",1,0,False
loony,"['_', '_', '_', '_', 'y']","['z', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q', 'p']",1,0,False
docketed,"['_', '_', '_', '_', '_', 't', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'p']",1,0,False
charming,"['_', '_', '_', 'r', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'p']",1,0,False
misbehaviour,"['m', '_', 's', '_', '_', '_', '_', 'v', '_', 'o', 'u', 'r']","['z', 'y', 'x', 'w', 't', 'q', 'p', 'n', 'l', 'k']",6,0,False
playbill,"['p', '_', '_', 'y', '_', '_', '_', '_']","['z', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q', 'o']",2,0,False
savings,"['s', '_', 'v', '_', '_', '_', 's']","['z', 'y', 'x', 'w', 'u', 't', 'r', 'q', 'p', 'o']",3,0,False
regimenting,"['r', '_', '_', '_', '_', '_', '_', 't', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'o']",2,0,False
transferred,"['t', 'r', '_', 'n', 's', '_', '_', 'r', 'r', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 'q', 'p', 'o', 'm']",6,0,False
mendicant,"['_', '_', '_', '_', '_', '_', '_', '_', 't']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'p']",1,0,False
playground,"['p', 'l', '_', 'y', '_', 'r', 'o', 'u', 'n', '_']","['z', 'x', 'w', 'v', 't', 's', 'q', 'm', 'k', 'j']",7,0,False
unseasonable,"['u', 'n', 's', '_', '_', 's', 'o', 'n', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 't', 'r', 'q', 'p', 'm']",6,0,False
milliners,"['_', '_', '_', '_', '_', '_', '_', 'r', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'p', 'o']",2,0,False
wavers,"['w', '_', 'v', '_', 'r', 's']","['z', 'y', 'x', 'u', 't', 'q', 'p', 'o', 'n', 'm']",4,0,False
sophists,"['s', 'o', 'p', '_', '_', 's', 't', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'n', 'm']",6,0,False
snowmen,"['s', 'n', 'o', 'w', 'm', '_', 'n']","['z', 'y', 'x', 'v', 'u', 't', 'r', 'q', 'p', 'l']",6,0,False
averring,"['_', 'v', '_', 'r', 'r', '_', '_', '_']","['z', 'y', 'x', 'w', 'u', 't', 's', 'q', 'p', 'o']",3,0,False
typefaces,"['t', 'y', 'p', '_', '_', '_', '_', '_', 's']","['z', 'x', 'w', 'v', 'u', 'r', 'q', 'o', 'n', 'm']",4,0,False
imposingly,"['_', 'm', 'p', 'o', 's', '_', 'n', '_', 'l', 'y']","['z', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'k', 'j']",7,0,False
pasty,"['p', '_', 's', 't', 'y']","['z', 'x', 'w', 'v', 'u', 'r', 'q', 'o', 'n', 'm']",4,0,False
liquidating,"['_', '_', 'q', 'u', '_', '_', '_', 't', '_', 'n', '_']","['z', 'y', 'x', 'w', 'v', 's', 'r', 'p', 'o', 'm']",4,0,False
cookout,"['_', 'o', 'o', '_', 'o', 'u', 't']","['z', 'y', 'x', 'w', 'v', 's', 'r', 'q', 'p', 'n']",5,0,False
supervised,"['s', 'u', 'p', '_', 'r', 'v', '_', 's', '_', '_']","['z', 'y', 'x', 'w', 't', 'q', 'o', 'n', 'm', 'l']",6,0,False
headquarters,"['_', '_', '_', '_', 'q', 'u', '_', 'r', 't', '_', 'r', 's']","['z', 'y', 'x', 'w', 'v', 'p', 'o', 'n', 'm', 'l']",6,0,False
snarl,"['s', '_', '_', 'r', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'p', 'o']",2,0,False
morally,"['_', 'o', 'r', '_', '_', '_', 'y']","['z', 'x', 'w', 'v', 'u', 't', 's', 'q', 'p', 'n']",3,0,False
wolfed,"['w', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'v', 'u', 't', 's', 'r', 'q', 'p']",1,0,False
callipering,"['_', '_', '_', '_', '_', 'p', '_', 'r', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'o']",2,0,False
interrelated,"['_', '_', 't', '_', 'r', 'r', '_', '_', '_', 't', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'o']",4,0,False
manifest,"['_', '_', '_', '_', '_', '_', 's', 't']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'p', 'o']",2,0,False
hologram,"['_', '_', '_', '_', '_', 'r', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'p']",1,0,False
transcripts,"['t', 'r', '_', 'n', 's', '_', 'r', '_', 'p', 't', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'q', 'o', 'm', 'l']",8,0,False
melted,"['_', '_', '_', 't', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'p']",1,0,False
redound,"['r', '_', '_', 'o', 'u', 'n', '_']","['z', 'y', 'x', 'w', 'v', 't', 's', 'q', 'p', 'm']",4,0,False
exacerbation,"['_', 'x', '_', '_', '_', 'r', '_', '_', 't', '_', 'o', 'n']","['z', 'y', 'w', 'v', 'u', 's', 'q', 'p', 'm', 'l']",5,0,False
foolhardiest,"['_', 'o', 'o', '_', '_', '_', 'r', '_', '_', '_', 's', 't']","['z', 'y', 'x', 'w', 'v', 'u', 'q', 'p', 'n', 'm']",5,0,False
entrapping,"['_', 'n', 't', 'r', '_', 'p', 'p', '_', 'n', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'o', 'm']",6,0,False
stammerers,"['s', 't', '_', '_', '_', '_', 'r', '_', 'r', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'q', 'p', 'o', 'n']",5,0,False
crystalline,"['_', 'r', 'y', 's', 't', '_', 'l', 'l', '_', 'n', '_']","['z', 'x', 'w', 'v', 'u', 'q', 'p', 'o', 'm', 'k']",7,0,False
zircon,"['z', '_', 'r', '_', 'o', 'n']","['y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'p', 'm']",4,0,False
wearer,"['w', '_', '_', 'r', '_', 'r']","['z', 'y', 'x', 'v', 'u', 't', 's', 'q', 'p', 'o']",3,0,False
medications,"['m', '_', '_', '_', '_', '_', 't', '_', 'o', 'n', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'p', 'l']",5,0,False
rewrites,"['r', '_', 'w', 'r', '_', 't', '_', 's']","['z', 'y', 'x', 'v', 'u', 'q', 'p', 'o', 'n', 'm']",5,0,False
lolled,"['_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q']",0,0,False
stimulation,"['s', 't', '_', 'm', 'u', 'l', '_', 't', '_', 'o', 'n']","['z', 'y', 'x', 'w', 'v', 'r', 'q', 'p', 'k', 'j']",8,0,False
relearn,"['r', '_', '_', '_', '_', 'r', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'p']",2,0,False
domain,"['_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q']",0,0,False
maggot,"['_', '_', '_', '_', '_', 't']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'p']",1,0,False
expeditor,"['_', 'x', 'p', '_', '_', '_', 't', 'o', 'r']","['z', 'y', 'w', 'v', 'u', 's', 'q', 'n', 'm', 'l']",5,0,False
philatelists,"['p', '_', '_', '_', '_', 't', '_', '_', '_', 's', 't', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'o', 'n']",5,0,False
elaborating,"['_', '_', '_', '_', 'o', 'r', '_', 't', '_', 'n', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'm']",4,0,False
relies,"['r', '_', '_', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'p', 'o']",2,0,False
malpractices,"['m', '_', 'l', 'p', 'r', '_', '_', 't', '_', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'q', 'o', 'n', 'k']",6,0,False
hawker,"['_', '_', 'w', '_', '_', 'r']","['z', 'y', 'x', 'v', 'u', 't', 's', 'q', 'p', 'o']",2,0,False
felicity,"['_', '_', '_', '_', '_', '_', 't', 'y']","['z', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'p', 'o']",2,0,False
duchies,"['_', 'u', '_', '_', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 't', 'r', 'q', 'p', 'o']",2,0,False
saguaro,"['s', '_', '_', 'u', '_', 'r', 'o']","['z', 'y', 'x', 'w', 'v', 't', 'q', 'p', 'n', 'm']",4,0,False
pelleted,"['p', '_', '_', '_', '_', 't', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'o']",2,0,False
nightshirts,"['n', '_', '_', '_', 't', 's', '_', '_', 'r', 't', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'q', 'p', 'o', 'm']",6,0,False
blanched,"['_', '_', '_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q']",0,0,False
chewiest,"['_', '_', '_', 'w', '_', '_', 's', 't']","['z', 'y', 'x', 'v', 'u', 'r', 'q', 'p', 'o', 'n']",3,0,False
grouse,"['_', 'r', 'o', 'u', 's', '_']","['z', 'y', 'x', 'w', 'v', 't', 'q', 'p', 'n', 'm']",4,0,False
scouring,"['s', '_', 'o', 'u', 'r', '_', 'n', '_']","['z', 'y', 'x', 'w', 'v', 't', 'q', 'p', 'm', 'l']",5,0,False
draughtiest,"['_', 'r', '_', 'u', '_', '_', 't', '_', '_', 's', 't']","['z', 'y', 'x', 'w', 'v', 'q', 'p', 'o', 'n', 'm']",5,0,False
coarseness,"['_', 'o', '_', 'r', 's', '_', 'n', '_', 's', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'p', 'm']",6,0,False
whets,"['w', '_', '_', 't', 's']","['z', 'y', 'x', 'v', 'u', 'r', 'q', 'p', 'o', 'n']",3,0,False
knockwursts,"['k', 'n', 'o', '_', 'k', 'w', 'u', 'r', 's', 't', 's']","['z', 'y', 'x', 'v', 'q', 'p', 'm', 'l', 'j', 'i']",10,0,False
louvre,"['_', 'o', 'u', 'v', 'r', '_']","['z', 'y', 'x', 'w', 't', 's', 'q', 'p', 'n', 'm']",4,0,False
snobbishness,"['s', '_', '_', '_', '_', '_', 's', '_', '_', '_', 's', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",4,0,False
leashing,"['_', '_', '_', 's', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",1,0,False
unreliable,"['u', '_', 'r', '_', '_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 't', 's', 'q', 'p', 'o']",2,0,False
piggy,"['p', '_', '_', '_', 'y']","['z', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q', 'o']",2,0,False
tempted,"['t', '_', '_', 'p', 't', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'o']",3,0,False
bastardising,"['_', '_', 's', 't', '_', 'r', '_', '_', 's', '_', 'n', '_']","['z', 'y', 'x', 'w', 'v', 'u', 'q', 'p', 'o', 'm']",5,0,False
rejoined,"['r', '_', '_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'p']",1,0,False
reagent,"['r', '_', '_', '_', '_', '_', 't']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'o']",2,0,False
hellish,"['_', '_', '_', '_', '_', 's', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",1,0,False
war,"['w', '_', 'r']","['z', 'y', 'x', 'v', 'u', 't', 's', 'q', 'p', 'o']",2,0,False
gobbling,"['_', '_', '_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q']",0,0,False
evils,"['_', 'v', '_', '_', 's']","['z', 'y', 'x', 'w', 'u', 't', 'r', 'q', 'p', 'o']",2,0,False
hewer,"['_', '_', 'w', '_', 'r']","['z', 'y', 'x', 'v', 'u', 't', 's', 'q', 'p', 'o']",2,0,False
outstrip,"['o', 'u', 't', 's', 't', 'r', '_', 'p']","['z', 'y', 'x', 'w', 'v', 'q', 'n', 'm', 'l', 'k']",7,0,False
dam,"['_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q']",0,0,False
caprices,"['_', '_', 'p', 'r', '_', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'o', 'n']",3,0,False
topsail,"['t', 'o', 'p', 's', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'n', 'm']",4,0,False
